2021-07-05 16:37:25 INFO  [springAppName_IS_UNDEFINED] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$13514c0f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient The response status is 200
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1625474261254 with initial instances count: 3
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application IMOOD-SERVER-SYSTEM with eureka with status UP
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1625474261264, current=UP, previous=STARTING]
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Context refreshed
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_IMOOD-SERVER-SYSTEM/www.imoocnews.com:IMOOD-Server-System:8201: registering service...
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Found 1 custom documentation plugin(s)
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_IMOOD-SERVER-SYSTEM/www.imoocnews.com:IMOOD-Server-System:8201 - registration status: 204
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main springfox.documentation.spring.web.scanners.ApiListingReferenceScanner Scanning for api listing references
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8201"]
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8201 (http) with context path ''
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 8201
2021-07-05 16:37:41 INFO  [IMOOD-Server-System] main com.dexlace.system.IMoodServerSystemApplication Started IMoodServerSystemApplication in 18.499 seconds (JVM running for 22.67)
2021-07-05 16:37:42 INFO  [IMOOD-Server-System] RMI TCP Connection(2)-192.168.205.1 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-05 16:37:42 INFO  [IMOOD-Server-System] RMI TCP Connection(2)-192.168.205.1 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2021-07-05 16:37:42 INFO  [IMOOD-Server-System] RMI TCP Connection(2)-192.168.205.1 org.springframework.web.servlet.DispatcherServlet Completed initialization in 171 ms
2021-07-05 16:37:46 INFO  [IMOOD-Server-System] registrationTask1 de.codecentric.boot.admin.client.registration.ApplicationRegistrator Application registered itself as 648f8f11d488
2021-07-05 18:31:41 INFO  [springAppName_IS_UNDEFINED] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$e537a993] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:43 INFO  [IMOOD-Server-System] main com.dexlace.system.IMoodServerSystemApplication No active profile set, falling back to default profiles: default
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.cloud.context.scope.GenericScope BeanFactory id=6332b017-cfb8-3614-90f6-a31ffc7e90ec
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$32ac1767] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration$$EnhancerBySpringCGLIB$$61cb6ed0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@4c19d42e' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$86a01182] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$c91da696] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:45 INFO  [IMOOD-Server-System] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$e537a993] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:46 INFO  [IMOOD-Server-System] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat initialized with port(s): 8201 (http)
2021-07-05 18:31:46 INFO  [IMOOD-Server-System] main org.apache.coyote.http11.Http11NioProtocol Initializing ProtocolHandler ["http-nio-8201"]
2021-07-05 18:31:46 INFO  [IMOOD-Server-System] main org.apache.catalina.core.StandardService Starting service [Tomcat]
2021-07-05 18:31:46 INFO  [IMOOD-Server-System] main org.apache.catalina.core.StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.21]
2021-07-05 18:31:46 INFO  [IMOOD-Server-System] main org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring embedded WebApplicationContext
2021-07-05 18:31:46 INFO  [IMOOD-Server-System] main org.springframework.web.context.ContextLoader Root WebApplicationContext: initialization completed in 3720 ms
2021-07-05 18:31:47 INFO  [IMOOD-Server-System] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-07-05 18:31:47 INFO  [IMOOD-Server-System] main com.netflix.config.DynamicPropertyFactory DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@4962b41e
2021-07-05 18:31:47 INFO  [IMOOD-Server-System] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 动态数据源-检测到并开启了p6spy
2021-07-05 18:31:47 INFO  [IMOOD-Server-System] main com.zaxxer.hikari.HikariDataSource base - Starting...
2021-07-05 18:31:49 INFO  [IMOOD-Server-System] main com.zaxxer.hikari.HikariDataSource base - Start completed.
2021-07-05 18:31:49 INFO  [IMOOD-Server-System] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 初始共加载 1 个数据源
2021-07-05 18:31:49 INFO  [IMOOD-Server-System] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 动态数据源-加载 base 成功
2021-07-05 18:31:49 INFO  [IMOOD-Server-System] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 当前的默认数据源是单数据源，数据源名为 base
2021-07-05 18:31:50 INFO  [IMOOD-Server-System] main org.springframework.boot.actuate.endpoint.web.ServletEndpointRegistrar Registered '/actuator/jolokia' to jolokia-actuator-endpoint
2021-07-05 18:31:52 INFO  [IMOOD-Server-System] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 20 endpoint(s) beneath base path '/actuator'
2021-07-05 18:31:52 INFO  [IMOOD-Server-System] main springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2021-07-05 18:31:52 INFO  [IMOOD-Server-System] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-07-05 18:31:52 INFO  [IMOOD-Server-System] main org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
2021-07-05 18:31:53 INFO  [IMOOD-Server-System] main org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Initializing ExecutorService
2021-07-05 18:31:53 INFO  [IMOOD-Server-System] main org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration 

Using generated security password: 1b9c9639-0885-4e9a-8e10-5c566b568bc5

2021-07-05 18:31:53 INFO  [IMOOD-Server-System] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@148fca83, org.springframework.security.web.context.SecurityContextPersistenceFilter@1ba7db2a, org.springframework.security.web.header.HeaderWriterFilter@5e9ea380, org.springframework.security.web.authentication.logout.LogoutFilter@4ae2c01b, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@35ff072c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@54e94de9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@af3295f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2d2a8819, org.springframework.security.web.session.SessionManagementFilter@5d7ff311, org.springframework.security.web.access.ExceptionTranslationFilter@2fa47368, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@388e4c25]
2021-07-05 18:31:54 INFO  [IMOOD-Server-System] main org.springframework.cloud.netflix.eureka.InstanceInfoFactory Setting initial instance status as: STARTING
2021-07-05 18:31:54 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Initializing Eureka in region us-east-1
2021-07-05 18:31:55 INFO  [IMOOD-Server-System] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON encoding codec LegacyJacksonJson
2021-07-05 18:31:55 INFO  [IMOOD-Server-System] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON decoding codec LegacyJacksonJson
2021-07-05 18:31:55 INFO  [IMOOD-Server-System] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML encoding codec XStreamXml
2021-07-05 18:31:55 INFO  [IMOOD-Server-System] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML decoding codec XStreamXml
2021-07-05 18:31:55 INFO  [IMOOD-Server-System] main com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Disable delta property : false
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Application is null : false
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient The response status is 200
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1625481116532 with initial instances count: 3
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application IMOOD-SERVER-SYSTEM with eureka with status UP
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1625481116539, current=UP, previous=STARTING]
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Context refreshed
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_IMOOD-SERVER-SYSTEM/www.imoocnews.com:IMOOD-Server-System:8201: registering service...
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Found 1 custom documentation plugin(s)
